economy,period,lsci_value,iso2,iso3,region,year,quarter,lsci_growth_pct
Honduras,2016Q04,69.27208,HN,HND,North America,2016,04,-5.69
Honduras,2017Q01,70.38418,HN,HND,North America,2017,01,1.61
Honduras,2017Q02,69.8537,HN,HND,North America,2017,02,-0.75
Honduras,2017Q03,65.07553,HN,HND,North America,2017,03,-6.84
Honduras,2017Q04,66.45651,HN,HND,North America,2017,04,2.12
Honduras,2018Q01,61.94054,HN,HND,North America,2018,01,-6.8
Honduras,2018Q02,60.06753,HN,HND,North America,2018,02,-3.02
Honduras,2018Q03,61.91759,HN,HND,North America,2018,03,3.08
Honduras,2018Q04,56.33585,HN,HND,North America,2018,04,-9.01
Honduras,2019Q01,59.84659,HN,HND,North America,2019,01,6.23
Honduras,2019Q02,58.72222,HN,HND,North America,2019,02,-1.88
Honduras,2019Q03,55.63359,HN,HND,North America,2019,03,-5.26
Honduras,2019Q04,53.26792,HN,HND,North America,2019,04,-4.25
Honduras,2020Q01,48.15171,HN,HND,North America,2020,01,-9.6
Honduras,2020Q02,56.63575,HN,HND,North America,2020,02,17.62
Honduras,2020Q03,49.99709,HN,HND,North America,2020,03,-11.72
Honduras,2020Q04,53.57686,HN,HND,North America,2020,04,7.16
Honduras,2021Q01,53.55026,HN,HND,North America,2021,01,-0.05
Honduras,2021Q02,53.67898,HN,HND,North America,2021,02,0.24
Honduras,2021Q03,52.966120000000004,HN,HND,North America,2021,03,-1.33
Honduras,2021Q04,52.43651,HN,HND,North America,2021,04,-1.0
Honduras,2022Q01,53.65335,HN,HND,North America,2022,01,2.32
Honduras,2022Q02,57.72383,HN,HND,North America,2022,02,7.59
Honduras,2022Q03,57.80265,HN,HND,North America,2022,03,0.14
Honduras,2022Q04,59.71406,HN,HND,North America,2022,04,3.31
Honduras,2023Q01,60.08452,HN,HND,North America,2023,01,0.62
Honduras,2023Q02,62.45421,HN,HND,North America,2023,02,3.94
Honduras,2023Q03,62.54688,HN,HND,North America,2023,03,0.15
Honduras,2023Q04,65.37033,HN,HND,North America,2023,04,4.51
Honduras,2024Q01,68.26874,HN,HND,North America,2024,01,4.43
Honduras,2024Q02,62.02315,HN,HND,North America,2024,02,-9.15
Honduras,2024Q03,60.75536,HN,HND,North America,2024,03,-2.04
Honduras,2024Q04,60.45636,HN,HND,North America,2024,04,-0.49
Iceland,2006Q01,18.63189,IS,ISL,Europe,2006,01,
Iceland,2006Q02,18.65427,IS,ISL,Europe,2006,02,0.12
Iceland,2006Q03,18.65427,IS,ISL,Europe,2006,03,0.0
Iceland,2006Q04,19.32718,IS,ISL,Europe,2006,04,3.61
Iceland,2007Q01,19.32718,IS,ISL,Europe,2007,01,0.0
Iceland,2007Q02,19.32718,IS,ISL,Europe,2007,02,0.0
Iceland,2007Q03,19.33573,IS,ISL,Europe,2007,03,0.04
Iceland,2007Q04,19.35722,IS,ISL,Europe,2007,04,0.11
Iceland,2008Q01,18.67978,IS,ISL,Europe,2008,01,-3.5
Iceland,2008Q02,20.44451,IS,ISL,Europe,2008,02,9.45
Iceland,2008Q03,19.41054,IS,ISL,Europe,2008,03,-5.06
Iceland,2008Q04,18.32324,IS,ISL,Europe,2008,04,-5.6
Iceland,2009Q01,18.19445,IS,ISL,Europe,2009,01,-0.7
Iceland,2009Q02,18.25003,IS,ISL,Europe,2009,02,0.31
Iceland,2009Q03,18.25003,IS,ISL,Europe,2009,03,0.0
Iceland,2009Q04,16.50284,IS,ISL,Europe,2009,04,-9.57
Iceland,2010Q01,16.50284,IS,ISL,Europe,2010,01,0.0
Iceland,2010Q02,15.33064,IS,ISL,Europe,2010,02,-7.1
Iceland,2010Q03,15.33064,IS,ISL,Europe,2010,03,0.0
Iceland,2010Q04,16.33393,IS,ISL,Europe,2010,04,6.54
Iceland,2011Q01,16.33393,IS,ISL,Europe,2011,01,0.0
Iceland,2011Q02,15.33064,IS,ISL,Europe,2011,02,-6.14
Iceland,2011Q03,14.81716,IS,ISL,Europe,2011,03,-3.35
Iceland,2011Q04,15.4946,IS,ISL,Europe,2011,04,4.57
Iceland,2012Q01,15.4946,IS,ISL,Europe,2012,01,0.0
Iceland,2012Q02,15.94959,IS,ISL,Europe,2012,02,2.94
Iceland,2012Q03,15.94959,IS,ISL,Europe,2012,03,0.0
Iceland,2012Q04,16.76369,IS,ISL,Europe,2012,04,5.1
Iceland,2013Q01,16.76369,IS,ISL,Europe,2013,01,0.0
Iceland,2013Q02,16.71907,IS,ISL,Europe,2013,02,-0.27
Iceland,2013Q03,18.46983,IS,ISL,Europe,2013,03,10.47
Iceland,2013Q04,17.70035,IS,ISL,Europe,2013,04,-4.17
Iceland,2014Q01,17.71574,IS,ISL,Europe,2014,01,0.09
Iceland,2014Q02,17.41094,IS,ISL,Europe,2014,02,-1.72
Iceland,2014Q03,19.24059,IS,ISL,Europe,2014,03,10.51
Iceland,2014Q04,19.25093,IS,ISL,Europe,2014,04,0.05
Iceland,2015Q01,19.25093,IS,ISL,Europe,2015,01,0.0
Iceland,2015Q02,18.06025,IS,ISL,Europe,2015,02,-6.19
Iceland,2015Q03,18.06025,IS,ISL,Europe,2015,03,0.0
Iceland,2015Q04,18.06025,IS,ISL,Europe,2015,04,0.0
Iceland,2016Q01,19.59921,IS,ISL,Europe,2016,01,8.52
Iceland,2016Q02,19.59921,IS,ISL,Europe,2016,02,0.0
Iceland,2016Q03,17.87409,IS,ISL,Europe,2016,03,-8.8
Iceland,2016Q04,17.09212,IS,ISL,Europe,2016,04,-4.37
Iceland,2017Q01,17.09093,IS,ISL,Europe,2017,01,-0.01
Iceland,2017Q02,18.64718,IS,ISL,Europe,2017,02,9.11
Iceland,2017Q03,21.55594,IS,ISL,Europe,2017,03,15.6
Iceland,2017Q04,21.60643,IS,ISL,Europe,2017,04,0.23
Iceland,2018Q01,21.79374,IS,ISL,Europe,2018,01,0.87
Iceland,2018Q02,21.79079,IS,ISL,Europe,2018,02,-0.01
Iceland,2018Q03,21.80139,IS,ISL,Europe,2018,03,0.05
Iceland,2018Q04,21.81646,IS,ISL,Europe,2018,04,0.07
Iceland,2019Q01,21.53466,IS,ISL,Europe,2019,01,-1.29
Iceland,2019Q02,21.0696,IS,ISL,Europe,2019,02,-2.16
Iceland,2019Q03,21.09042,IS,ISL,Europe,2019,03,0.1
Iceland,2019Q04,21.24238,IS,ISL,Europe,2019,04,0.72
Iceland,2020Q01,21.24037,IS,ISL,Europe,2020,01,-0.01
Iceland,2020Q02,20.01787,IS,ISL,Europe,2020,02,-5.76
Iceland,2020Q03,23.44166,IS,ISL,Europe,2020,03,17.1
Iceland,2020Q04,23.62517,IS,ISL,Europe,2020,04,0.78
Iceland,2021Q01,23.68982,IS,ISL,Europe,2021,01,0.27
Iceland,2021Q02,23.68548,IS,ISL,Europe,2021,02,-0.02
Iceland,2021Q03,23.68548,IS,ISL,Europe,2021,03,0.0
Iceland,2021Q04,23.68548,IS,ISL,Europe,2021,04,0.0
Iceland,2022Q01,25.83295,IS,ISL,Europe,2022,01,9.07
Iceland,2022Q02,25.83295,IS,ISL,Europe,2022,02,0.0
Iceland,2022Q03,25.83295,IS,ISL,Europe,2022,03,0.0
Iceland,2022Q04,25.83295,IS,ISL,Europe,2022,04,0.0
Iceland,2023Q01,25.8307,IS,ISL,Europe,2023,01,-0.01
Iceland,2023Q02,25.83295,IS,ISL,Europe,2023,02,0.01
Iceland,2023Q03,26.93646,IS,ISL,Europe,2023,03,4.27
Iceland,2023Q04,26.93646,IS,ISL,Europe,2023,04,0.0
Iceland,2024Q01,27.97988,IS,ISL,Europe,2024,01,3.87
Iceland,2024Q02,27.97846,IS,ISL,Europe,2024,02,-0.01
Iceland,2024Q03,27.97846,IS,ISL,Europe,2024,03,0.0
Iceland,2024Q04,27.97846,IS,ISL,Europe,2024,04,0.0
India,2006Q01,212.11615,IN,IND,Asia,2006,01,
India,2006Q02,216.67268,IN,IND,Asia,2006,02,2.15
India,2006Q03,213.63187,IN,IND,Asia,2006,03,-1.4
India,2006Q04,211.67495,IN,IND,Asia,2006,04,-0.92
India,2007Q01,224.36228,IN,IND,Asia,2007,01,5.99
India,2007Q02,236.88143,IN,IND,Asia,2007,02,5.58
India,2007Q03,245.19827,IN,IND,Asia,2007,03,3.51
India,2007Q04,244.83105,IN,IND,Asia,2007,04,-0.15
India,2008Q01,245.35157,IN,IND,Asia,2008,01,0.21
India,2008Q02,252.5554,IN,IND,Asia,2008,02,2.94
India,2008Q03,265.78965,IN,IND,Asia,2008,03,5.24
India,2008Q04,262.41565,IN,IND,Asia,2008,04,-1.27
India,2009Q01,255.56435,IN,IND,Asia,2009,01,-2.61
India,2009Q02,257.53022,IN,IND,Asia,2009,02,0.77
India,2009Q03,245.9605,IN,IND,Asia,2009,03,-4.49
India,2009Q04,249.61109,IN,IND,Asia,2009,04,1.48
India,2010Q01,246.23224,IN,IND,Asia,2010,01,-1.35
India,2010Q02,249.31741,IN,IND,Asia,2010,02,1.25
India,2010Q03,245.43574,IN,IND,Asia,2010,03,-1.56
India,2010Q04,242.73423,IN,IND,Asia,2010,04,-1.1
India,2011Q01,250.50662,IN,IND,Asia,2011,01,3.2
India,2011Q02,263.53588,IN,IND,Asia,2011,02,5.2
India,2011Q03,265.61402,IN,IND,Asia,2011,03,0.79
India,2011Q04,260.7304,IN,IND,Asia,2011,04,-1.84
India,2012Q01,249.86745,IN,IND,Asia,2012,01,-4.17
India,2012Q02,233.94116,IN,IND,Asia,2012,02,-6.37
India,2012Q03,231.87322,IN,IND,Asia,2012,03,-0.88
India,2012Q04,235.4583,IN,IND,Asia,2012,04,1.55
India,2013Q01,235.87085,IN,IND,Asia,2013,01,0.18
India,2013Q02,232.49331,IN,IND,Asia,2013,02,-1.43
India,2013Q03,231.13324,IN,IND,Asia,2013,03,-0.58
India,2013Q04,233.10396,IN,IND,Asia,2013,04,0.85
India,2014Q01,232.16391,IN,IND,Asia,2014,01,-0.4
India,2014Q02,230.60912,IN,IND,Asia,2014,02,-0.67
India,2014Q03,232.29788,IN,IND,Asia,2014,03,0.73
India,2014Q04,239.51416,IN,IND,Asia,2014,04,3.11
India,2015Q01,239.65583,IN,IND,Asia,2015,01,0.06
India,2015Q02,245.1059,IN,IND,Asia,2015,02,2.27
India,2015Q03,244.33468,IN,IND,Asia,2015,03,-0.31
India,2015Q04,252.19538,IN,IND,Asia,2015,04,3.22
India,2016Q01,249.8951,IN,IND,Asia,2016,01,-0.91
India,2016Q02,268.50422,IN,IND,Asia,2016,02,7.45
India,2016Q03,273.10889,IN,IND,Asia,2016,03,1.71
India,2016Q04,259.36652,IN,IND,Asia,2016,04,-5.03
India,2017Q01,254.63697,IN,IND,Asia,2017,01,-1.82
India,2017Q02,251.28307,IN,IND,Asia,2017,02,-1.32
India,2017Q03,256.47411,IN,IND,Asia,2017,03,2.07
India,2017Q04,253.29591,IN,IND,Asia,2017,04,-1.24
India,2018Q01,257.57184,IN,IND,Asia,2018,01,1.69
India,2018Q02,255.85806,IN,IND,Asia,2018,02,-0.67
India,2018Q03,257.83144,IN,IND,Asia,2018,03,0.77
India,2018Q04,255.43767,IN,IND,Asia,2018,04,-0.93
India,2019Q01,242.56424,IN,IND,Asia,2019,01,-5.04
India,2019Q02,248.32308,IN,IND,Asia,2019,02,2.37
India,2019Q03,246.11405,IN,IND,Asia,2019,03,-0.89
India,2019Q04,245.45453,IN,IND,Asia,2019,04,-0.27
India,2020Q01,248.50008,IN,IND,Asia,2020,01,1.24
India,2020Q02,246.24751,IN,IND,Asia,2020,02,-0.91
India,2020Q03,252.65747,IN,IND,Asia,2020,03,2.6
India,2020Q04,256.84017,IN,IND,Asia,2020,04,1.66
India,2021Q01,267.93199,IN,IND,Asia,2021,01,4.32
India,2021Q02,269.89922,IN,IND,Asia,2021,02,0.73
India,2021Q03,271.62625,IN,IND,Asia,2021,03,0.64
India,2021Q04,272.39447,IN,IND,Asia,2021,04,0.28
India,2022Q01,289.37121,IN,IND,Asia,2022,01,6.23
India,2022Q02,288.27631,IN,IND,Asia,2022,02,-0.38
India,2022Q03,296.37461,IN,IND,Asia,2022,03,2.81
India,2022Q04,306.99398,IN,IND,Asia,2022,04,3.58
India,2023Q01,316.23294,IN,IND,Asia,2023,01,3.01
India,2023Q02,328.0675,IN,IND,Asia,2023,02,3.74
India,2023Q03,339.12133,IN,IND,Asia,2023,03,3.37
India,2023Q04,339.97388,IN,IND,Asia,2023,04,0.25
India,2024Q01,332.20904,IN,IND,Asia,2024,01,-2.28
India,2024Q02,341.51946,IN,IND,Asia,2024,02,2.8
India,2024Q03,343.18437,IN,IND,Asia,2024,03,0.49
India,2024Q04,356.74325,IN,IND,Asia,2024,04,3.95
Indonesia,2006Q01,215.79946,ID,IDN,Asia,2006,01,
Indonesia,2006Q02,224.69831,ID,IDN,Asia,2006,02,4.12
Indonesia,2006Q03,217.46886,ID,IDN,Asia,2006,03,-3.22
Indonesia,2006Q04,223.33373,ID,IDN,Asia,2006,04,2.7
Indonesia,2007Q01,224.74107,ID,IDN,Asia,2007,01,0.63
Indonesia,2007Q02,224.2381,ID,IDN,Asia,2007,02,-0.22
Indonesia,2007Q03,222.6103,ID,IDN,Asia,2007,03,-0.73
Indonesia,2007Q04,237.51072,ID,IDN,Asia,2007,04,6.69
Indonesia,2008Q01,240.14252,ID,IDN,Asia,2008,01,1.11
Indonesia,2008Q02,242.70524,ID,IDN,Asia,2008,02,1.07
Indonesia,2008Q03,241.92423,ID,IDN,Asia,2008,03,-0.32
Indonesia,2008Q04,238.87491,ID,IDN,Asia,2008,04,-1.26
Indonesia,2009Q01,239.28933,ID,IDN,Asia,2009,01,0.17
Indonesia,2009Q02,238.69281,ID,IDN,Asia,2009,02,-0.25
Indonesia,2009Q03,231.69163,ID,IDN,Asia,2009,03,-2.93
Indonesia,2009Q04,230.6213,ID,IDN,Asia,2009,04,-0.46
Indonesia,2010Q01,235.48475,ID,IDN,Asia,2010,01,2.11
Indonesia,2010Q02,232.61857,ID,IDN,Asia,2010,02,-1.22
Indonesia,2010Q03,238.56949,ID,IDN,Asia,2010,03,2.56
Indonesia,2010Q04,243.87166,ID,IDN,Asia,2010,04,2.22
Indonesia,2011Q01,240.15992,ID,IDN,Asia,2011,01,-1.52
Indonesia,2011Q02,237.66491,ID,IDN,Asia,2011,02,-1.04
Indonesia,2011Q03,237.40033,ID,IDN,Asia,2011,03,-0.11
Indonesia,2011Q04,233.72762,ID,IDN,Asia,2011,04,-1.55
Indonesia,2012Q01,221.88803,ID,IDN,Asia,2012,01,-5.07
Indonesia,2012Q02,217.7582,ID,IDN,Asia,2012,02,-1.86
Indonesia,2012Q03,217.62899,ID,IDN,Asia,2012,03,-0.06
Indonesia,2012Q04,219.94157,ID,IDN,Asia,2012,04,1.06
Indonesia,2013Q01,228.29645,ID,IDN,Asia,2013,01,3.8
Indonesia,2013Q02,231.70036,ID,IDN,Asia,2013,02,1.49
Indonesia,2013Q03,230.18583,ID,IDN,Asia,2013,03,-0.65
Indonesia,2013Q04,230.83607,ID,IDN,Asia,2013,04,0.28
Indonesia,2014Q01,226.09387,ID,IDN,Asia,2014,01,-2.05
Indonesia,2014Q02,223.10223,ID,IDN,Asia,2014,02,-1.32
Indonesia,2014Q03,218.5698,ID,IDN,Asia,2014,03,-2.03
Indonesia,2014Q04,228.93179,ID,IDN,Asia,2014,04,4.74
Indonesia,2015Q01,232.63526,ID,IDN,Asia,2015,01,1.62
Indonesia,2015Q02,232.85167,ID,IDN,Asia,2015,02,0.09
Indonesia,2015Q03,237.44819,ID,IDN,Asia,2015,03,1.97
Indonesia,2015Q04,225.83602,ID,IDN,Asia,2015,04,-4.89
Indonesia,2016Q01,222.61323,ID,IDN,Asia,2016,01,-1.43
Indonesia,2016Q02,215.64479,ID,IDN,Asia,2016,02,-3.13
Indonesia,2016Q03,221.89471,ID,IDN,Asia,2016,03,2.9
Indonesia,2016Q04,211.18955,ID,IDN,Asia,2016,04,-4.82
Indonesia,2017Q01,206.8682,ID,IDN,Asia,2017,01,-2.05
Indonesia,2017Q02,220.83692,ID,IDN,Asia,2017,02,6.75
Indonesia,2017Q03,231.3007,ID,IDN,Asia,2017,03,4.74
Indonesia,2017Q04,237.15674,ID,IDN,Asia,2017,04,2.53
Indonesia,2018Q01,233.36393,ID,IDN,Asia,2018,01,-1.6
Indonesia,2018Q02,238.45663,ID,IDN,Asia,2018,02,2.18
Indonesia,2018Q03,232.4754,ID,IDN,Asia,2018,03,-2.51
Indonesia,2018Q04,224.51264,ID,IDN,Asia,2018,04,-3.43
Indonesia,2019Q01,228.02785,ID,IDN,Asia,2019,01,1.57
Indonesia,2019Q02,224.59195,ID,IDN,Asia,2019,02,-1.51
Indonesia,2019Q03,221.83873,ID,IDN,Asia,2019,03,-1.23
Indonesia,2019Q04,225.16034,ID,IDN,Asia,2019,04,1.5
Indonesia,2020Q01,228.78465,ID,IDN,Asia,2020,01,1.61
Indonesia,2020Q02,204.75109,ID,IDN,Asia,2020,02,-10.5
Indonesia,2020Q03,198.53484,ID,IDN,Asia,2020,03,-3.04
Indonesia,2020Q04,200.68403,ID,IDN,Asia,2020,04,1.08
Indonesia,2021Q01,196.00276,ID,IDN,Asia,2021,01,-2.33
Indonesia,2021Q02,198.64756,ID,IDN,Asia,2021,02,1.35
Indonesia,2021Q03,195.41329,ID,IDN,Asia,2021,03,-1.63
Indonesia,2021Q04,196.9648,ID,IDN,Asia,2021,04,0.79
Indonesia,2022Q01,199.65084,ID,IDN,Asia,2022,01,1.36
Indonesia,2022Q02,205.28307,ID,IDN,Asia,2022,02,2.82
Indonesia,2022Q03,221.10968,ID,IDN,Asia,2022,03,7.71
Indonesia,2022Q04,242.1881,ID,IDN,Asia,2022,04,9.53
Indonesia,2023Q01,254.00872,ID,IDN,Asia,2023,01,4.88
Indonesia,2023Q02,229.05844,ID,IDN,Asia,2023,02,-9.82
Indonesia,2023Q03,224.96798,ID,IDN,Asia,2023,03,-1.79
Indonesia,2023Q04,224.60295,ID,IDN,Asia,2023,04,-0.16
Indonesia,2024Q01,230.67824,ID,IDN,Asia,2024,01,2.7
Indonesia,2024Q02,225.40732,ID,IDN,Asia,2024,02,-2.28
Indonesia,2024Q03,229.09969,ID,IDN,Asia,2024,03,1.64
Indonesia,2024Q04,231.13803,ID,IDN,Asia,2024,04,0.89
Iran (Islamic Republic of),2006Q01,92.8776,,,,2006,01,
Iran (Islamic Republic of),2006Q02,96.17311,,,,2006,02,3.55
Iran (Islamic Republic of),2006Q03,105.60926,,,,2006,03,9.81
Iran (Islamic Republic of),2006Q04,108.58697,,,,2006,04,2.82
Iran (Islamic Republic of),2007Q01,104.94959,,,,2007,01,-3.35
Iran (Islamic Republic of),2007Q02,103.49488,,,,2007,02,-1.39
Iran (Islamic Republic of),2007Q03,99.16761,,,,2007,03,-4.18
Iran (Islamic Republic of),2007Q04,103.63777,,,,2007,04,4.51
Iran (Islamic Republic of),2008Q01,98.98253,,,,2008,01,-4.49
Iran (Islamic Republic of),2008Q02,93.95466,,,,2008,02,-5.08
Iran (Islamic Republic of),2008Q03,101.67346,,,,2008,03,8.22
Iran (Islamic Republic of),2008Q04,106.78031,,,,2008,04,5.02
Iran (Islamic Republic of),2009Q01,110.15832,,,,2009,01,3.16
Iran (Islamic Republic of),2009Q02,106.96458,,,,2009,02,-2.9
Iran (Islamic Republic of),2009Q03,105.19856,,,,2009,03,-1.65
Iran (Islamic Republic of),2009Q04,113.3573,,,,2009,04,7.76
Iran (Islamic Republic of),2010Q01,118.16038,,,,2010,01,4.24
Iran (Islamic Republic of),2010Q02,120.36805,,,,2010,02,1.87
Iran (Islamic Republic of),2010Q03,119.61955,,,,2010,03,-0.62
Iran (Islamic Republic of),2010Q04,122.70517,,,,2010,04,2.58
Iran (Islamic Republic of),2011Q01,125.32194,,,,2011,01,2.13
Iran (Islamic Republic of),2011Q02,119.00519,,,,2011,02,-5.04
Iran (Islamic Republic of),2011Q03,112.77021,,,,2011,03,-5.24
Iran (Islamic Republic of),2011Q04,110.09277,,,,2011,04,-2.37
Iran (Islamic Republic of),2012Q01,89.56786,,,,2012,01,-18.64
Iran (Islamic Republic of),2012Q02,84.78192,,,,2012,02,-5.34
Iran (Islamic Republic of),2012Q03,86.59095,,,,2012,03,2.13
Iran (Islamic Republic of),2012Q04,81.47988,,,,2012,04,-5.9
Iran (Islamic Republic of),2013Q01,84.71867,,,,2013,01,3.97
Iran (Islamic Republic of),2013Q02,80.50527,,,,2013,02,-4.97
Iran (Islamic Republic of),2013Q03,63.47031,,,,2013,03,-21.16
Iran (Islamic Republic of),2013Q04,59.96726,,,,2013,04,-5.52
Iran (Islamic Republic of),2014Q01,60.0645,,,,2014,01,0.16
Iran (Islamic Republic of),2014Q02,58.18192,,,,2014,02,-3.13
Iran (Islamic Republic of),2014Q03,58.13299,,,,2014,03,-0.08
Iran (Islamic Republic of),2014Q04,66.88565,,,,2014,04,15.06
Iran (Islamic Republic of),2015Q01,64.53724,,,,2015,01,-3.51
Iran (Islamic Republic of),2015Q02,64.56106,,,,2015,02,0.04
Iran (Islamic Republic of),2015Q03,73.27555,,,,2015,03,13.5
Iran (Islamic Republic of),2015Q04,94.68623,,,,2015,04,29.22
Iran (Islamic Republic of),2016Q01,121.91551,,,,2016,01,28.76
Iran (Islamic Republic of),2016Q02,109.28396,,,,2016,02,-10.36
Iran (Islamic Republic of),2016Q03,108.20396,,,,2016,03,-0.99
Iran (Islamic Republic of),2016Q04,109.78355,,,,2016,04,1.46
Iran (Islamic Republic of),2017Q01,103.47519,,,,2017,01,-5.75
Iran (Islamic Republic of),2017Q02,107.14505,,,,2017,02,3.55
Iran (Islamic Republic of),2017Q03,105.63162,,,,2017,03,-1.41
Iran (Islamic Republic of),2017Q04,102.58669,,,,2017,04,-2.88
Iran (Islamic Republic of),2018Q01,103.12657,,,,2018,01,0.53
Iran (Islamic Republic of),2018Q02,106.78133,,,,2018,02,3.54
Iran (Islamic Republic of),2018Q03,85.89835,,,,2018,03,-19.56
Iran (Islamic Republic of),2018Q04,52.0487,,,,2018,04,-39.41
Iran (Islamic Republic of),2019Q01,51.97373,,,,2019,01,-0.14
Iran (Islamic Republic of),2019Q02,52.45795,,,,2019,02,0.93
Iran (Islamic Republic of),2019Q03,55.92952,,,,2019,03,6.62
Iran (Islamic Republic of),2019Q04,52.41718,,,,2019,04,-6.28
Iran (Islamic Republic of),2020Q01,46.52149,,,,2020,01,-11.25
Iran (Islamic Republic of),2020Q02,46.52149,,,,2020,02,0.0
Iran (Islamic Republic of),2020Q03,65.81768,,,,2020,03,41.48
Iran (Islamic Republic of),2020Q04,57.13515,,,,2020,04,-13.19
Iran (Islamic Republic of),2021Q01,57.13515,,,,2021,01,0.0
Iran (Islamic Republic of),2021Q02,56.67465,,,,2021,02,-0.81
Iran (Islamic Republic of),2021Q03,56.67465,,,,2021,03,0.0
Iran (Islamic Republic of),2021Q04,55.99132,,,,2021,04,-1.21
Iran (Islamic Republic of),2022Q01,63.59565,,,,2022,01,13.58
Iran (Islamic Republic of),2022Q02,62.31913,,,,2022,02,-2.01
Iran (Islamic Republic of),2022Q03,60.72397,,,,2022,03,-2.56
Iran (Islamic Republic of),2022Q04,60.72397,,,,2022,04,0.0
Iran (Islamic Republic of),2023Q01,60.72397,,,,2023,01,0.0
Iran (Islamic Republic of),2023Q02,60.72397,,,,2023,02,0.0
Iran (Islamic Republic of),2023Q03,60.72397,,,,2023,03,0.0
Iran (Islamic Republic of),2023Q04,60.72397,,,,2023,04,0.0
Iran (Islamic Republic of),2024Q01,60.04652,,,,2024,01,-1.12
Iran (Islamic Republic of),2024Q02,57.35687,,,,2024,02,-4.48
Iran (Islamic Republic of),2024Q03,58.91727,,,,2024,03,2.72
Iran (Islamic Republic of),2024Q04,58.91727,,,,2024,04,0.0
Iraq,2006Q01,8.42721,IQ,IRQ,Asia,2006,01,
Iraq,2006Q02,8.42721,IQ,IRQ,Asia,2006,02,0.0
Iraq,2006Q03,7.2763,IQ,IRQ,Asia,2006,03,-13.66
Iraq,2006Q04,6.0264,IQ,IRQ,Asia,2006,04,-17.18
Iraq,2007Q01,3.3022299999999998,IQ,IRQ,Asia,2007,01,-45.2
Iraq,2007Q02,9.9198,IQ,IRQ,Asia,2007,02,200.4
Iraq,2007Q03,9.9198,IQ,IRQ,Asia,2007,03,0.0
Iraq,2007Q04,15.51284,IQ,IRQ,Asia,2007,04,56.38
Iraq,2008Q01,15.51284,IQ,IRQ,Asia,2008,01,0.0
Iraq,2008Q02,14.83433,IQ,IRQ,Asia,2008,02,-4.37
Iraq,2008Q03,18.6222,IQ,IRQ,Asia,2008,03,25.53
Iraq,2008Q04,18.99081,IQ,IRQ,Asia,2008,04,1.98
Iraq,2009Q01,18.95423,IQ,IRQ,Asia,2009,01,-0.19
Iraq,2009Q02,18.95423,IQ,IRQ,Asia,2009,02,0.0
Iraq,2009Q03,24.94695,IQ,IRQ,Asia,2009,03,31.62
Iraq,2009Q04,24.26982,IQ,IRQ,Asia,2009,04,-2.71
Iraq,2010Q01,24.27249,IQ,IRQ,Asia,2010,01,0.01
Iraq,2010Q02,24.27249,IQ,IRQ,Asia,2010,02,0.0
Iraq,2010Q03,27.10579,IQ,IRQ,Asia,2010,03,11.67
Iraq,2010Q04,25.89692,IQ,IRQ,Asia,2010,04,-4.46
Iraq,2011Q01,25.93838,IQ,IRQ,Asia,2011,01,0.16
Iraq,2011Q02,24.28556,IQ,IRQ,Asia,2011,02,-6.37
Iraq,2011Q03,26.06899,IQ,IRQ,Asia,2011,03,7.34
Iraq,2011Q04,26.06606,IQ,IRQ,Asia,2011,04,-0.01
Iraq,2012Q01,18.17541,IQ,IRQ,Asia,2012,01,-30.27
Iraq,2012Q02,20.57223,IQ,IRQ,Asia,2012,02,13.19
Iraq,2012Q03,23.13799,IQ,IRQ,Asia,2012,03,12.47
Iraq,2012Q04,25.48935,IQ,IRQ,Asia,2012,04,10.16
Iraq,2013Q01,27.57695,IQ,IRQ,Asia,2013,01,8.19
Iraq,2013Q02,24.96449,IQ,IRQ,Asia,2013,02,-9.47
Iraq,2013Q03,27.09085,IQ,IRQ,Asia,2013,03,8.52
Iraq,2013Q04,30.47066,IQ,IRQ,Asia,2013,04,12.48
Iraq,2014Q01,32.77593,IQ,IRQ,Asia,2014,01,7.57
Iraq,2014Q02,29.88526,IQ,IRQ,Asia,2014,02,-8.82
Iraq,2014Q03,28.9085,IQ,IRQ,Asia,2014,03,-3.27
Iraq,2014Q04,29.58595,IQ,IRQ,Asia,2014,04,2.34
Iraq,2015Q01,28.9083,IQ,IRQ,Asia,2015,01,-2.29
Iraq,2015Q02,27.04526,IQ,IRQ,Asia,2015,02,-6.44
Iraq,2015Q03,30.85304,IQ,IRQ,Asia,2015,03,14.08
Iraq,2015Q04,30.91878,IQ,IRQ,Asia,2015,04,0.21
Iraq,2016Q01,33.60276,IQ,IRQ,Asia,2016,01,8.68
Iraq,2016Q02,37.48863,IQ,IRQ,Asia,2016,02,11.56
Iraq,2016Q03,37.3957,IQ,IRQ,Asia,2016,03,-0.25
Iraq,2016Q04,38.58561,IQ,IRQ,Asia,2016,04,3.18
Iraq,2017Q01,53.11523,IQ,IRQ,Asia,2017,01,37.66
Iraq,2017Q02,56.27419,IQ,IRQ,Asia,2017,02,5.95
Iraq,2017Q03,61.3425,IQ,IRQ,Asia,2017,03,9.01
Iraq,2017Q04,63.53512,IQ,IRQ,Asia,2017,04,3.57
Iraq,2018Q01,63.43149,IQ,IRQ,Asia,2018,01,-0.16
Iraq,2018Q02,64.17048,IQ,IRQ,Asia,2018,02,1.17
Iraq,2018Q03,76.12019,IQ,IRQ,Asia,2018,03,18.62
